,Date,Total cases,Total deaths,Total tested,Total recovered,New cases,New deaths,New tested,New recovered,Total death rate,Daily death rate,Total positive rate,Daily positive rate,Total recovery rate,Daily recovery rate
0,22/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,24/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,26/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,28/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,29/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,31/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,6/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,7/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,8/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,11/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,12/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,13/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,14/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,15/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,16/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,17/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,18/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,19/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,21/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,22/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,23/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,24/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,25/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,26/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,27/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,28/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,29/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,4/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,6/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,7/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,8/3/20,3,0,9,0,3,0,9,0,0,0,33.3,33.3,0,0
47,9/3/20,3,0,16,0,0,0,7,0,0,0,18.8,0,0,0
48,10/3/20,3,0,26,0,0,0,10,0,0,0,11.5,0,0,0
49,11/3/20,3,0,36,0,0,0,10,0,0,0,8.3,0,0,0
50,12/3/20,3,0,52,0,0,0,16,0,0,0,5.8,0,0,0
51,13/3/20,3,0,76,0,0,0,24,0,0,0,3.9,0,0,0
52,14/3/20,3,0,100,0,0,0,24,0,0,0,3,0,0,0
53,15/3/20,5,0,130,0,2,0,30,0,0,0,3.8,6.7,0,0
54,16/3/20,8,0,157,2,3,0,27,2,0,0,5.1,11.1,25,66.7
55,17/3/20,10,0,206,3,2,0,49,1,0,0,4.9,4.1,30,50
56,18/3/20,14,1,216,3,4,1,10,0,7.1,25,6.5,40,21.4,0
57,19/3/20,17,1,262,3,3,0,46,0,5.9,0,6.5,6.5,17.6,0
58,20/3/20,20,1,298,3,3,0,36,0,5,0,6.7,8.3,15,0
59,21/3/20,25,2,388,3,5,1,90,0,8,20,6.4,5.6,12,0
60,22/3/20,27,2,453,3,2,0,65,0,7.4,0,6,3.1,11.1,0
61,23/3/20,33,3,509,3,6,1,56,0,9.1,16.7,6.5,10.7,9.1,0
62,24/3/20,39,4,601,5,6,1,92,2,10.3,16.7,6.5,6.5,12.8,33.3
63,25/3/20,39,5,683,7,0,1,82,2,12.8,inf,5.7,0,17.9,inf
64,26/3/20,44,5,809,11,5,0,126,4,11.4,0,5.4,4,25,80
65,27/3/20,48,5,915,11,4,0,106,0,10.4,0,5.2,3.8,22.9,0
66,28/3/20,48,5,965,15,0,0,50,4,10.4,,5,0,31.2,inf
67,29/3/20,48,5,1074,15,0,0,109,0,10.4,,4.5,0,31.2,
68,30/3/20,49,5,1227,19,1,0,153,4,10.2,0,4,0.7,38.8,400
69,31/3/20,51,5,1491,25,2,0,264,6,9.8,0,3.4,0.8,49,300
70,1/4/20,54,6,1648,25,3,1,157,0,11.1,33.3,3.3,1.9,46.3,0
71,2/4/20,56,6,1789,25,2,0,141,0,10.7,0,3.1,1.4,44.6,0
72,3/4/20,61,6,1969,26,5,0,180,1,9.8,0,3.1,2.8,42.6,20
73,4/4/20,70,8,2403,30,9,2,434,4,11.4,22.2,2.9,2.1,42.9,44.4
74,5/4/20,88,9,2770,33,18,1,367,3,10.2,5.6,3.2,4.9,37.5,16.7
75,6/4/20,123,12,3238,33,35,3,468,0,9.8,8.6,3.8,7.5,26.8,0
76,7/4/20,164,17,4030,33,41,5,792,0,10.4,12.2,4.1,5.2,20.1,0
77,8/4/20,218,20,5011,33,54,3,981,0,9.2,5.6,4.4,5.5,15.1,0
78,9/4/20,330,21,5916,33,112,1,905,0,6.4,0.9,5.6,12.4,10,0
79,10/4/20,424,27,7064,33,94,6,1148,0,6.4,6.4,6,8.2,7.8,0
80,11/4/20,482,30,8018,36,58,3,954,3,6.2,5.2,6,6.1,7.5,5.2
81,12/4/20,621,34,9358,39,139,4,1340,3,5.5,2.9,6.6,10.4,6.3,2.2
82,13/4/20,803,39,10928,42,182,5,1570,3,4.9,2.7,7.3,11.6,5.2,1.6
83,14/4/20,1012,46,12833,42,209,7,1905,0,4.5,3.3,7.9,11,4.2,0
84,15/4/20,1231,50,14573,49,219,4,1740,7,4.1,1.8,8.4,12.6,4,3.2
85,16/4/20,1572,60,16708,49,341,10,2135,0,3.8,2.9,9.4,16,3.1,0
86,17/4/20,1838,75,18898,58,266,15,2190,9,4.1,5.6,9.7,12.1,3.2,3.4
87,18/4/20,2144,84,21012,66,306,9,2114,8,3.9,2.9,10.2,14.5,3.1,2.6
88,19/4/20,2456,91,23646,75,312,7,2634,9,3.7,2.2,10.4,11.8,3.1,2.9
89,20/4/20,2948,101,26425,85,492,10,2779,10,3.4,2,11.2,17.7,2.9,2
90,21/4/20,3382,110,29399,87,434,9,2974,2,3.3,2.1,11.5,14.6,2.6,0.5
91,22/4/20,3772,120,32442,92,390,10,3043,5,3.2,2.6,11.6,12.8,2.4,1.3
92,23/4/20,4186,127,35902,108,414,7,3460,16,3,1.7,11.7,12,2.6,3.9
93,24/4/20,4689,131,39288,112,503,4,3386,4,2.8,0.8,11.9,14.9,2.4,0.8
94,25/4/20,4998,140,42925,113,309,9,3637,1,2.8,2.9,11.6,8.5,2.3,0.3
95,26/4/20,5416,145,46401,122,418,5,3476,9,2.7,1.2,11.7,12,2.3,2.2
96,27/4/20,5913,152,50213,131,497,7,3812,9,2.6,1.4,11.8,13,2.2,1.8
97,28/4/20,6462,155,54545,139,549,3,4332,8,2.4,0.5,11.8,12.7,2.2,1.5
98,29/4/20,7103,163,59513,150,641,8,4968,11,2.3,1.2,11.9,12.9,2.1,1.7
99,30/4/20,7667,168,64478,160,564,5,4965,10,2.2,0.9,11.9,11.4,2.1,1.8
100,1/5/20,8238,170,70051,174,571,2,5573,14,2.1,0.4,11.8,10.2,2.1,2.5
101,2/5/20,8790,175,75878,177,552,5,5827,3,2,0.9,11.6,9.5,2,0.5
102,3/5/20,9455,177,81246,1063,665,2,5368,886,1.9,0.3,11.6,12.4,11.2,133.2
103,4/5/20,10143,182,87506,1209,688,5,6260,146,1.8,0.7,11.6,11,11.9,21.2
104,5/5/20,10929,183,93217,1403,786,1,5711,194,1.7,0.1,11.7,13.8,12.8,24.7
105,6/5/20,11719,186,99458,1403,790,3,6241,0,1.6,0.4,11.8,12.7,12,0
106,7/5/20,12425,199,105325,1910,706,13,5867,507,1.6,1.8,11.8,12,15.4,71.8
107,8/5/20,13134,206,111266,2101,709,7,5941,191,1.6,1,11.8,11.9,16,26.9
108,9/5/20,13770,214,116784,2414,636,8,5518,313,1.6,1.3,11.8,11.5,17.5,49.2
109,10/5/20,14657,228,122522,2650,887,14,5738,236,1.6,1.6,12,15.5,18.1,26.6
110,11/5/20,15691,239,129730,2902,1034,11,7208,252,1.5,1.1,12.1,14.3,18.5,24.4
111,12/5/20,16660,250,136503,3147,969,11,6773,245,1.5,1.1,12.2,14.3,18.9,25.3
112,13/5/20,17822,269,144403,3361,1162,19,7900,214,1.5,1.6,12.3,14.7,18.9,18.4
113,14/5/20,18863,283,151795,3361,1041,14,7392,0,1.5,1.3,12.4,14.1,17.8,0
114,15/5/20,20065,298,160377,3882,1202,15,8582,521,1.5,1.2,12.5,14,19.3,43.3
115,16/5/20,20995,314,166979,4117,930,16,6602,235,1.5,1.7,12.6,14.1,19.6,25.3
116,17/5/20,22268,328,175093,4373,1273,14,8114,256,1.5,1.1,12.7,15.7,19.6,20.1
117,18/5/20,23870,349,184951,4585,1602,21,9858,212,1.5,1.3,12.9,16.3,19.2,13.2
118,19/5/20,25121,370,193510,4993,1251,21,8559,408,1.5,1.7,13,14.6,19.9,32.6
119,20/5/20,26738,386,203717,5207,1617,16,10207,214,1.4,1,13.1,15.8,19.5,13.2
120,21/5/20,28511,408,213979,5602,1773,22,10262,395,1.4,1.2,13.3,17.3,19.6,22.3
121,22/5/20,30205,432,223706,6190,1694,24,9727,588,1.4,1.4,13.5,17.4,20.5,34.7
122,23/5/20,32078,452,234540,6486,1873,20,10834,296,1.4,1.1,13.7,17.3,20.2,15.8
123,24/5/20,33610,480,243448,6901,1532,28,8908,415,1.4,1.8,13.8,17.2,20.5,27.1
124,25/5/20,35585,501,252899,7334,1975,21,9451,433,1.4,1.1,14.1,20.9,20.6,21.9
125,26/5/20,36751,522,258415,7579,1166,21,5516,245,1.4,1.8,14.2,21.1,20.6,21
126,27/5/20,38292,544,266321,7925,1541,22,7906,346,1.4,1.4,14.4,19.5,20.7,22.5
127,28/5/20,40321,559,275641,8425,2029,15,9320,500,1.4,0.7,14.6,21.8,20.9,24.6
